congress,district,state,party,name,dwnom1,dwnom2
80,9,TENNESS,Democrat,COOPER  J.,-0.135000005,0.894999981
80,10,TENNESS,Democrat,DAVIS  C.,-0.090999998,0.740999997
80,1,TEXAS,Democrat,PATMAN  W.,-0.282999992,0.879000008
80,2,TEXAS,Democrat,COMBS  J.,-0.233999997,0.75
80,3,TEXAS,Democrat,BECKWORTH,-0.130999997,0.742999971
80,4,TEXAS,Democrat,RAYBURN  S.,-0.213,0.703999996
80,5,TEXAS,Democrat,WILSON  J.,0.162,0.963999987
80,6,TEXAS,Democrat,TEAGUE  O.,0.01,0.99000001
80,7,TEXAS,Democrat,PICKETT  T.,0.112000003,0.994000018
80,8,TEXAS,Democrat,THOMAS  A.,-0.128999993,0.501999974
80,9,TEXAS,Democrat,THOMPSON,-0.101000004,0.811999977
80,10,TEXAS,Democrat,JOHNSON  L.,-0.219999999,0.924000025
80,11,TEXAS,Democrat,POAGE  W.,0.002,0.883000016
80,12,TEXAS,Democrat,LUCAS  W.,0.112000003,0.990999997
80,13,TEXAS,Democrat,GOSSETT  E.,0.105999999,0.991999984
80,14,TEXAS,Democrat,LYLE  J.,-0.122000001,1.001000047
80,15,TEXAS,Democrat,WEST  M.,0.263999999,1.011000037
80,16,TEXAS,Democrat,THOMASON,-0.144999996,0.50999999
80,16,TEXAS,Democrat,REGAN  K.,0.138999999,0.957000017
80,17,TEXAS,Democrat,BURLESON,0.046999998,0.836000025
80,18,TEXAS,Democrat,WORLEY  E.,-0.093000002,0.897000015
80,19,TEXAS,Democrat,MAHON  G.,-0.083999999,0.862999976
80,20,TEXAS,Democrat,KILDAY  P.,0.005,0.681999981
80,21,TEXAS,Democrat,FISHER  O.,0.120999999,0.89200002
80,1,UTAH,Democrat,GRANGER  W.,-0.252999991,-0.056000002
80,2,UTAH,Republican,DAWSON  W.,0.196999997,-0.379999995
80,1,VERMONT,Republican,PLUMLEY  C.,0.275999993,-0.194999993
80,1,VIRGINI,Democrat,BLAND  S.,-0.008,0.926999986
80,2,VIRGINI,Democrat,HARDY  P.,-0.066,0.788999975
80,3,VIRGINI,Democrat,GARY  J.,-0.029999999,0.674000025
80,4,VIRGINI,Democrat,DREWRY  P.,0.105999999,1.024000049
80,4,VIRGINI,Democrat,ABBITT  W.,0.068000004,0.888000011
80,5,VIRGINI,Democrat,STANLEY  T.,0.119000003,0.897000015
80,6,VIRGINI,Democrat,ALMOND  J.,0.044,0.653999984
80,7,VIRGINI,Democrat,HARRISON,0.079000004,0.986000001
80,8,VIRGINI,Democrat,SMITH  H.,0.086000003,0.908999979
80,9,VIRGINI,Democrat,FLANNAGAN,-0.162,0.555000007
80,1,WASHING,Republican,JONES  H.,0.082999997,-0.898999989
80,2,WASHING,Democrat,JACKSON  H.,-0.331,-0.114
80,3,WASHING,Republican,MACK  R.,0.115000002,-0.446999997
80,4,WASHING,Republican,HOLMES  H.,0.122000001,-0.412999988
80,5,WASHING,Republican,HORAN  W.,0.202000007,-0.174999997
80,6,WASHING,Republican,TOLLEFSON,0.009,-0.617999971
80,1,WEST VI,Republican,LOVE  F.,0.324000001,-0.746999979
80,2,WEST VI,Republican,SNYDER  M.,0.147,-0.674000025
80,3,WEST VI,Republican,ROHRBOUGH,0.239999995,-0.256999999
80,4,WEST VI,Republican,ELLIS  H.,0.510999978,-0.308999985
80,5,WEST VI,Democrat,KEE  J.,-0.319999993,-0.055
80,6,WEST VI,Democrat,HEDRICK  E.,-0.143999994,-0.011
80,1,WISCONS,Republican,SMITH  L.,0.395999998,-0.138999999
80,2,WISCONS,Republican,DAVIS  G.R.,0.333999991,-0.273999989
80,3,WISCONS,Republican,STEVENSON,0.165999994,-0.419999987
80,4,WISCONS,Republican,BROPHY  J.,0.112999998,-0.861999989
80,5,WISCONS,Republican,KERSTEN  C.,0.151999995,-0.666999996
80,6,WISCONS,Republican,KEEFE  F.,0.202000007,-0.367000014
80,7,WISCONS,Republican,MURRAY  R.,0.254000008,-0.425000012
80,8,WISCONS,Republican,BYRNES  J.,0.370000005,-0.456
80,9,WISCONS,Republican,HULL  M.,0.028000001,-0.456
80,10,WISCONS,Republican,O'KONSKI,0.123999998,-0.043000001
80,1,WYOMING,Republican,BARRETT  F.,0.30399999,-0.109999999
81,0,USA,Democrat,TRUMAN,-0.275999993,0.016000001
81,1,ALABAMA,Democrat,BOYKIN  F.,-0.026000001,0.792999983
81,2,ALABAMA,Democrat,GRANT  G.,-0.034000002,0.999000013
81,3,ALABAMA,Democrat,ANDREWS  G.,0.005,1.003999949
81,4,ALABAMA,Democrat,HOBBS  S.,-0.086000003,1.093000054
81,5,ALABAMA,Democrat,RAINS  A.,-0.188999996,0.888999999
81,6,ALABAMA,Democrat,DEGRAFFENRI,-0.175999999,0.976999998
81,7,ALABAMA,Democrat,ELLIOTT  C.,-0.199000001,0.799000025
81,8,ALABAMA,Democrat,JONES  R.,-0.231999993,0.887000024
81,9,ALABAMA,Democrat,BATTLE  L.,-0.083999999,0.842000008
81,1,ARIZONA,Democrat,MURDOCK  J.,-0.248999998,0.407000005
81,2,ARIZONA,Democrat,PATTEN  H.,-0.033,0.437999994
81,1,ARKANSA,Democrat,GATHINGS,0.082999997,0.926999986
81,2,ARKANSA,Democrat,MILLS  W.,-0.115999997,0.903999984
81,3,ARKANSA,Democrat,TRIMBLE  J.,-0.237000003,0.916000009
81,4,ARKANSA,Democrat,TACKETT  B.,-0.011,0.841000021
81,5,ARKANSA,Democrat,HAYS  B.,-0.165000007,0.68900001
81,6,ARKANSA,Democrat,NORRELL  W.,0.050999999,0.987999976
81,7,ARKANSA,Democrat,HARRIS  O.,-0.061000001,0.901000023
81,1,CALIFOR,Republican,SCUDDER  H.,0.301999986,-0.418000013
81,2,CALIFOR,Democrat,ENGLE  C.,-0.093999997,0.115999997
81,3,CALIFOR,Republican,JOHNSON  L.,0.123999998,-0.277999997
81,4,CALIFOR,Democrat,HAVENNER,-0.349999994,-0.046999998
81,5,CALIFOR,Republican,WELCH  R.,-0.169,-1.011000037
81,5,CALIFOR,Democrat,SHELLEY  J.,-0.319000006,-0.057999998
81,6,CALIFOR,Democrat,MILLER  G.,-0.393999994,0.225999996
81,7,CALIFOR,Republican,ALLEN  J.,0.231000006,-0.393999994
81,8,CALIFOR,Republican,ANDERSON,0.270999998,-0.046999998
81,9,CALIFOR,Democrat,WHITE  C.,-0.111000001,0.006
81,10,CALIFOR,Republican,WERDEL  T.,0.439999998,-0.167999998
81,11,CALIFOR,Republican,BRAMBLETT,0.294,-0.243000001
81,12,CALIFOR,Republican,NIXON  R.,0.173999995,-0.345999986
81,13,CALIFOR,Republican,POULSON  N.,0.194999993,-0.483999997
81,14,CALIFOR,Democrat,DOUGLAS  H.,-0.527999997,-0.216999993
81,15,CALIFOR,Republican,MCDONOUGH,0.148000002,-0.425000012
81,16,CALIFOR,Republican,JACKSON  D.,0.245000005,-0.386999995
81,17,CALIFOR,Democrat,KING  C.,-0.384000003,0.129999995
81,18,CALIFOR,Democrat,DOYLE  C.,-0.300000012,0.083999999
81,19,CALIFOR,Democrat,HOLIFIELD,-0.421999991,0.257999986
81,20,CALIFOR,Republican,HINSHAW  C.,0.171000004,-0.328000009
81,21,CALIFOR,Democrat,SHEPPARD,-0.185000002,0.282999992
81,22,CALIFOR,Republican,PHILLIPS,0.432000011,-0.273999989
81,23,CALIFOR,Democrat,MCKINNON,-0.195999995,-0.013
81,1,COLORAD,Democrat,CARROLL  J.,-0.451999992,0.163000003
81,2,COLORAD,Republican,HILL  W.,0.245000005,-0.150999993
81,3,COLORAD,Democrat,MARSALIS,-0.270999998,0.257999986
81,4,COLORAD,Democrat,ASPINALL,-0.275000006,0.333000004
81,1,CONNECT,Democrat,RIBICOFF,-0.149000004,-0.409000009
81,2,CONNECT,Democrat,WOODHOUSE,-0.361999989,0
81,3,CONNECT,Democrat,MCGUIRE  J.,-0.319000006,-0.177000001
81,4,CONNECT,Republican,LODGE  J.,0.075999998,-0.716000021
81,5,CONNECT,Republican,PATTERSON,0.140000001,-0.73299998
81,99,CONNECT,Republican,SADLAK  A.,0.200000003,-0.654999971
81,1,DELAWAR,Republican,BOGGS  J.,0.196999997,-0.456999987
81,1,FLORIDA,Democrat,PETERSON,-0.045000002,0.811999977
81,2,FLORIDA,Democrat,BENNETT  C.,-0.017000001,0.635999978
81,3,FLORIDA,Democrat,SIKES  R.,-0.046,0.90200001
81,4,FLORIDA,Democrat,SMATHERS,-0.096000001,0.833999991
81,5,FLORIDA,Democrat,HERLONG  A.,0.063000001,0.713999987
81,6,FLORIDA,Democrat,ROGERS  D.,0.027000001,0.823000014
81,1,GEORGIA,Democrat,PRESTON  P.,-0.061000001,0.917999983
81,2,GEORGIA,Democrat,COX  E.,0.133000001,1.129999995
81,3,GEORGIA,Democrat,PACE  S.,-0.052999999,0.981999993
81,4,GEORGIA,Democrat,CAMP  A.,-0.093999997,0.985000014
81,5,GEORGIA,Democrat,DAVIS  J.,0.120999999,0.897000015
81,6,GEORGIA,Democrat,VINSON  C.,-0.122000001,0.838
81,7,GEORGIA,Democrat,LANHAM  H.,-0.201000005,0.875999987
81,8,GEORGIA,Democrat,WHEELER  W.,0.172999993,0.985000014
81,9,GEORGIA,Democrat,WOOD  J.,0.206,1.065000057
81,10,GEORGIA,Democrat,BROWN  P.,-0.107000001,0.996999979
81,1,IDAHO,Democrat,WHITE  C.,-0.02,0.167999998
81,2,IDAHO,Republican,SANBORN  J.,0.395999998,-0.272000015
81,1,ILLINOI,Democrat,DAWSON  W.,-0.492000014,0.159999996
81,2,ILLINOI,Democrat,O'HARA  B.,-0.486000001,-0.128999993
81,3,ILLINOI,Democrat,LINEHAN  N.,-0.279000014,-0.331
81,4,ILLINOI,Democrat,BUCKLEY  J.,-0.287999988,-0.224999994
81,5,ILLINOI,Democrat,GORSKI   M.,-0.314999998,-0.136000007
81,6,ILLINOI,Democrat,O'BRIEN  T.,-0.27700001,-0.207000002
81,7,ILLINOI,Democrat,SABATH  A.,-0.455000013,-0.252000004
81,8,ILLINOI,Democrat,GORDON  T.,-0.370999992,-0.105999999
81,9,ILLINOI,Democrat,YATES  S.,-0.414000005,-0.381000012
81,10,ILLINOI,Republican,HOFFMAN  R.,0.296999991,-0.200000003
81,11,ILLINOI,Democrat,CHESNEY  C.,-0.208000004,-0.293000013
81,12,ILLINOI,Republican,JONAS  E.,0.254000008,-0.30399999
81,13,ILLINOI,Republican,CHURCH  R.,0.460000008,-0.328999996
81,14,ILLINOI,Republican,REED  C.,0.372000009,-0.261000007
81,15,ILLINOI,Republican,MASON  N.,0.550000012,0.041000001
81,16,ILLINOI,Republican,ALLEN  L.,0.356000006,-0.196999997
81,17,ILLINOI,Republican,ARENDS  L.,0.291999996,-0.31099999
81,18,ILLINOI,Republican,VELDE  H.,0.36500001,-0.172000006
81,19,ILLINOI,Republican,CHIPERFIELD,0.307999998,-0.405999988
81,20,ILLINOI,Republican,SIMPSON  S.,0.30399999,0.007
81,21,ILLINOI,Democrat,MACK  P.,-0.298999995,-0.125
81,22,ILLINOI,Republican,MCMILLEN,0.287999988,-0.151999995
81,23,ILLINOI,Republican,JENISON  E.,0.442000002,-0.277999997
81,24,ILLINOI,Republican,VURSELL  C.,0.412999988,-0.280000001
81,25,ILLINOI,Democrat,PRICE  C.,-0.404000014,0.230000004
81,26,ILLINOI,Republican,BISHOP  C.,0.405000001,-0.515999973
81,1,INDIANA,Democrat,MADDEN  R.,-0.375,0.035
81,2,INDIANA,Republican,HALLECK  C.,0.268999994,-0.381000012
81,3,INDIANA,Democrat,CROOK  T.,-0.312999994,0.046
81,4,INDIANA,Democrat,KRUSE  E.,-0.105999999,0.247999996
81,5,INDIANA,Democrat,WALSH  J.,-0.370999992,-0.112000003
81,6,INDIANA,Republican,HARDEN  C.,0.261999995,-0.256999999
81,7,INDIANA,Democrat,NOLAND  J.,-0.238999993,0.26699999
81,8,INDIANA,Democrat,DENTON  W.,-0.287999988,0.151999995
81,9,INDIANA,Republican,WILSON  E.,0.338,-0.221000001
81,10,INDIANA,Republican,HARVEY  R.,0.270999998,-0.128000006
81,11,INDIANA,Democrat,JACOBS  A.,-0.233999997,0.151999995
81,1,IOWA,Republican,MARTIN  T.,0.312999994,-0.014
81,2,IOWA,Republican,TALLE  H.,0.261999995,-0.094999999
81,3,IOWA,Republican,GROSS  H.,0.38499999,-0.58099997
81,4,IOWA,Republican,LECOMPTE,0.259000003,-0.155000001
81,5,IOWA,Republican,CUNNINGHAM,0.195999995,-0.241999999
81,6,IOWA,Republican,DOLLIVER,0.284000009,-0.015
81,7,IOWA,Republican,JENSEN  B.,0.381000012,0.094999999
81,8,IOWA,Republican,HOEVEN  C.,0.286000013,-0.039999999
81,1,KANSAS,Republican,COLE  A.,0.263999999,-0.189999998
81,2,KANSAS,Republican,SCRIVNER,0.439999998,-0.197999999
81,3,KANSAS,Republican,MEYER  H.,0.352999985,-0.063000001
81,4,KANSAS,Republican,REES  E.,0.331,-0.181999996
81,5,KANSAS,Republican,HOPE  C.,0.192000002,-0.103
81,6,KANSAS,Republican,SMITH  W.,0.558000028,0.409999996
81,1,KENTUCK,Democrat,GREGORY  N.,-0.157000005,0.944999993
81,2,KENTUCK,Democrat,WHITAKER,-0.248999998,0.967000008
81,3,KENTUCK,Republican,MORTON  T.,0.127000004,-0.207000002
81,4,KENTUCK,Democrat,CHELF  F.,-0.136000007,0.617999971
81,5,KENTUCK,Democrat,SPENCE  B.,-0.261000007,0.444000006
81,6,KENTUCK,Democrat,UNDERWOOD,-0.238999993,0.730000019
81,7,KENTUCK,Democrat,PERKINS  C.,-0.305999994,0.349000007
81,8,KENTUCK,Democrat,BATES  J.,-0.221000001,0.697000027
81,9,KENTUCK,Republican,GOLDEN  J.,0.259000003,-0.230000004
81,1,LOUISIA,Democrat,HEBERT,-0.001,0.667999983
81,2,LOUISIA,Democrat,BOGGS,-0.159999996,0.60799998
81,3,LOUISIA,Democrat,WILLIS,-0.02,1.003999949
81,4,LOUISIA,Democrat,BROOKS,-0.039999999,0.838
81,5,LOUISIA,Democrat,PASSMAN,0.067000002,0.911000013
81,6,LOUISIA,Democrat,MORRISON,-0.094999999,0.588999987
81,7,LOUISIA,Democrat,LARCADE,0.034000002,0.776000023
81,8,LOUISIA,Democrat,ALLEN,-0.002,0.819999993
81,1,MAINE,Republican,HALE  R.,0.192000002,-0.32100001
81,2,MAINE,Republican,NELSON  C.,0.233999997,-0.518999994
81,3,MAINE,Republican,FELLOWS  F.,0.384000003,0.009
81,1,MARYLAN,Republican,MILLER  E.,0.317999989,-0.298000008
81,2,MARYLAN,Democrat,BOLTON  W.,0.009,0.418000013
81,3,MARYLAN,Democrat,GARMATZ  E.,-0.202999994,0.007
81,4,MARYLAN,Democrat,FALLON  G.,-0.048,-0.011
81,5,MARYLAN,Democrat,SASSCER  L.,-0.107000001,0.150999993
81,6,MARYLAN,Republican,BEALL  J.,0.194000006,-0.612999976
81,1,MASSACH,Republican,HESELTON,0.083999999,-0.93900001
81,2,MASSACH,Democrat,FURCOLO  F.,-0.272000015,-0.052000001
81,3,MASSACH,Democrat,PHILBIN  P.,-0.107000001,-0.202999994
81,4,MASSACH,Democrat,DONOHUE  H.,-0.181999996,-0.210999995
81,5,MASSACH,Republican,ROGERS  E.,0.082000002,-0.458000004
81,6,MASSACH,Republican,BATES  G.,0.184,-0.458000004
81,6,MASSACH,Republican,BATES  W.,0.223000005,-0.612999976
81,7,MASSACH,Democrat,LANE  T.,-0.226999998,-0.097000003
81,8,MASSACH,Republican,GOODWIN  A.,0.305999994,-0.698000014
81,9,MASSACH,Republican,NICHOLSON,0.395999998,-0.004
81,10,MASSACH,Republican,HERTER  C.,0.162,-0.708000004
81,11,MASSACH,Democrat,KENNEDY  J.,-0.230000004,-0.197999999
81,12,MASSACH,Democrat,MCCORMACK,-0.261000007,0.083999999
81,13,MASSACH,Republican,WIGGLESWORT,0.197999999,-0.742999971
81,14,MASSACH,Republican,MARTIN  J.,0.152999997,-0.56400001
81,1,MICHIGA,Democrat,SADOWSKI,-0.698000014,-1.187999964
81,2,MICHIGA,Republican,MICHENER,0.224000007,-0.305000007
81,3,MICHIGA,Republican,SHAFER  P.,0.488999993,-0.056000002
81,4,MICHIGA,Republican,HOFFMAN  C.,0.651000023,0.052999999
81,5,MICHIGA,Republican,FORD  G.,0.206,-0.614000022
81,6,MICHIGA,Republican,BLACKNEY,0.254000008,-0.261000007
81,7,MICHIGA,Republican,WOLCOTT  J.,0.316000015,-0.372999996
81,8,MICHIGA,Republican,CRAWFORD,0.437999994,0.112999998
81,9,MICHIGA,Republican,ENGEL  A.,0.093999997,-0.779999971
81,10,MICHIGA,Republican,WOODRUFF,0.44600001,-0.119999997
81,11,MICHIGA,Republican,POTTER  C.,0.277999997,-0.351000011
81,12,MICHIGA,Republican,BENNETT  J.,0.174999997,-0.128000006
81,13,MICHIGA,Democrat,O'BRIEN  G.,-0.268000007,-0.203999996
81,14,MICHIGA,Democrat,RABAUT  L.,-0.259000003,-0.196999997
81,15,MICHIGA,Democrat,DINGELL  J.,-0.340999991,-0.217999995
81,16,MICHIGA,Democrat,LESINSKI,-0.340000004,-0.308999985
81,17,MICHIGA,Republican,DONDERO  J.,0.342999995,-0.214000002
81,1,MINNESO,Republican,ANDRESEN,0.328000009,-0.050999999
81,2,MINNESO,Republican,O'HARA  J.,0.370000005,0.104999997
81,3,MINNESO,Democrat,WIER  R.,-0.893000007,-0.096000001
81,4,MINNESO,Democrat,MCCARTHY,-0.324000001,0.02
81,5,MINNESO,Republican,JUDD  W.,0.107000001,-0.523000002
81,6,MINNESO,Democrat,MARSHALL,-0.173999995,0.273999989
81,7,MINNESO,Republican,ANDERSEN,0.277999997,0.023
81,8,MINNESO,Democrat,BLATNIK  J.,-0.488999993,0.206
81,9,MINNESO,Republican,HAGEN  H.,0.130999997,-0.005
81,1,MISSISS,Democrat,RANKIN  J.,0.270999998,0.973999977
81,2,MISSISS,Democrat,WHITTEN  J.,0.064000003,1.087000012
81,3,MISSISS,Democrat,WHITTINGTON,0.085000001,1.182999969
81,4,MISSISS,Democrat,ABERNETHY,0.127000004,0.994000018
81,5,MISSISS,Democrat,WINSTEAD,0.112999998,0.99000001
81,6,MISSISS,Democrat,COLMER  W.,0.104000002,1.003000021
81,7,MISSISS,Democrat,WILLIAMS,0.127000004,0.98299998
81,1,MISSOUR,Democrat,MAGEE  C.,-0.314999998,0.708000004
81,2,MISSOUR,Democrat,MOULDER  M.,-0.197999999,0.294
81,3,MISSOUR,Democrat,WELCH  P.,-0.303000003,0.199000001
81,4,MISSOUR,Democrat,IRVING  T.,-0.257999986,-0.324999988
81,5,MISSOUR,Democrat,BOLLING  R.,-0.456,0.231000006
81,6,MISSOUR,Democrat,CHRISTOPHER,-0.414999992,0.407000005
81,7,MISSOUR,Republican,SHORT  D.,0.42899999,0.137999997
81,8,MISSOUR,Democrat,CARNAHAN,-0.294999987,0.162
81,9,MISSOUR,Democrat,CANNON  C.,-0.085000001,0.435000002
81,10,MISSOUR,Democrat,JONES  P.,-0.150000006,0.787
81,11,MISSOUR,Democrat,SULLIVAN,-0.316000015,-0.025
81,12,MISSOUR,Democrat,KARST  R.,-0.388999999,0.200000003
81,13,MISSOUR,Democrat,KARSTEN  F.,-0.444999993,0.048
81,1,MONTANA,Democrat,MANSFIELD,-0.272000015,0.050000001
81,2,MONTANA,Republican,D'EWART,0.289000005,-0.061999999
81,1,NEBRASK,Republican,CURTIS  C.,0.38499999,0.067000002
81,2,NEBRASK,Democrat,O'SULLIVAN,-0.393000007,-0.085000001
81,3,NEBRASK,Republican,STEFAN  K.,0.279000014,-0.003
81,4,NEBRASK,Republican,MILLER  A.,0.36500001,0.035999998
81,1,NEVADA,Democrat,BARING  W.,-0.207000002,0.191
81,1,NEW HAM,Republican,MERROW  C.,0.136999995,-0.289999992
81,2,NEW HAM,Republican,COTTON  N.,0.243000001,-0.412999988
81,1,NEW JER,Republican,WOLVERTON,0.039000001,-0.666999996
81,2,NEW JER,Republican,HAND  T.,0.184,-0.883000016
81,3,NEW JER,Republican,AUCHINCLOSS,0.185000002,-0.560000002
81,4,NEW JER,Democrat,HOWELL  C.,-0.312000006,-0.157000005
81,5,NEW JER,Republican,EATON  C.,0.188999996,-0.143999994
81,6,NEW JER,Republican,CASE  C.,0.011,-0.816999972
81,7,NEW JER,Republican,WIDNALL  W.,0.147,-0.680999994
81,8,NEW JER,Republican,CANFIELD,0.013,-1.001000047
81,9,NEW JER,Republican,TOWE  H.,0.293000013,-0.507000029
81,10,NEW JER,Democrat,RODINO  P.,-0.319000006,-0.171000004
81,11,NEW JER,Democrat,ADDONIZIO,-0.342000008,-0.189999998
81,12,NEW JER,Republican,KEAN  R.,0.167999998,-1.027999997
81,13,NEW JER,Democrat,NORTON  M.,-0.379000008,0.009
81,14,NEW JER,Democrat,HART  E.,-0.25,-0.210999995
81,98,NEW MEX,Democrat,MILES  J.,-0.126000002,0.531000018
81,98,NEW MEX,Democrat,FERNANDEZ,-0.066,0.437999994
81,1,NEW YOR,Republican,MACY  W.,0.463,-0.363999993
81,2,NEW YOR,Republican,HALL  L.W.,0.223000005,-0.488999993
81,3,NEW YOR,Republican,LATHAM  H.,0.206,-0.601999998
81,4,NEW YOR,Democrat,CLEMENTE,-0.287999988,-0.240999997
81,5,NEW YOR,Democrat,QUINN  T.,-0.252999991,-0.412
81,6,NEW YOR,Democrat,DELANEY  J.,-0.229000002,0.035999998
81,7,NEW YOR,Democrat,HELLER  L.,-0.456999987,-0.035
81,8,NEW YOR,Democrat,PFEIFER  J.,-0.384000003,-0.324999988
81,9,NEW YOR,Democrat,KEOGH  E.,-0.347000003,0.046
81,10,NEW YOR,Democrat,KELLY,-0.328000009,-0.163000003
81,11,NEW YOR,Democrat,HEFFERNAN,-0.345999986,-0.222000003
81,12,NEW YOR,Democrat,ROONEY  J.,-0.368999988,0.123999998
81,13,NEW YOR,Democrat,O'TOOLE  D.,-0.331,-0.375
81,14,NEW YOR,Democrat,MULTER  A.,-0.568000019,0.101999998
81,15,NEW YOR,Democrat,CELLER  E.,-0.412999988,-0.195999995
81,16,NEW YOR,Democrat,MURPHY  J.,-0.333999991,0.029999999
81,17,NEW YOR,Republican,COUDERT  F.,0.187000006,-0.916000009
81,18,NEW YOR,Other,MARCANTONIO,-0.657000005,-1.103999972
81,19,NEW YOR,Democrat,KLEIN  A.,-0.65200001,-0.170000002
81,20,NEW YOR,Other,ROOSEVELT,-0.584999979,-0.059999999
81,21,NEW YOR,Republican,JAVITS  J.,-0.231999993,-0.97299999
81,22,NEW YOR,Democrat,POWELL  A.,-1.149000049,-0.469999999
81,23,NEW YOR,Democrat,LYNCH  W.,-0.331999987,-0.153999999
81,24,NEW YOR,Democrat,DOLLINGER,-0.638999999,-0.39199999
81,25,NEW YOR,Democrat,BUCKLEY  C.,-0.414999992,0.055
81,26,NEW YOR,Democrat,MCGRATH  C.,-0.317000002,-0.250999987
81,27,NEW YOR,Republican,GWINN  R.,0.402999997,-0.384000003
81,28,NEW YOR,Republican,GAMBLE  R.,0.236000001,-0.546999991
81,29,NEW YOR,Republican,ST. GEORGE,0.333999991,-0.727999985
81,30,NEW YOR,Republican,LEFEVRE  J.,0.264999986,-0.388000011
81,31,NEW YOR,Republican,KEARNEY  B.,0.180999994,-0.611000001
81,32,NEW YOR,Democrat,BYRNE  W.,-0.326000005,0.01
81,33,NEW YOR,Republican,TAYLOR  D.,0.175999999,-0.654999971
81,34,NEW YOR,Republican,KILBURN  C.,0.317999989,-0.056000002
81,35,NEW YOR,Democrat,DAVIES  J.,-0.209999993,0.059
81,36,NEW YOR,Republican,RIEHLMAN,0.193000004,-0.697000027
81,37,NEW YOR,Republican,HALL  E.A.,0.148000002,-0.725000024
81,38,NEW YOR,Republican,TABER  J.,0.536000013,-0.39199999
81,39,NEW YOR,Republican,COLE  W.,0.272000015,-0.231999993
81,40,NEW YOR,Republican,KEATING  K.,0.125,-0.936999977
81,41,NEW YOR,Republican,WADSWORTH,0.270000011,0.090000004
81,42,NEW YOR,Republican,PFEIFFER,0.179000005,-0.74000001
81,43,NEW YOR,Democrat,TAURIELLO,-0.282000005,-0.588999987
81,44,NEW YOR,Democrat,GORSKI  C.,-0.354000002,-0.324999988
81,45,NEW YOR,Republican,REED  D.,0.52700001,-0.209999993
81,1,NORTH C,Democrat,BONNER  H.,-0.046,0.981000006
81,2,NORTH C,Democrat,KERR  J.,-0.085000001,0.787999988
81,3,NORTH C,Democrat,BARDEN  G.,0.078000002,1.001999974
81,4,NORTH C,Democrat,COOLEY  H.,-0.101999998,0.819000006
81,5,NORTH C,Democrat,CHATHAM  R.,0.008,0.755999982
81,6,NORTH C,Democrat,DURHAM  C.,-0.024,0.778999984
81,7,NORTH C,Democrat,CARLYLE  F.,0.037999999,0.885999978
81,8,NORTH C,Democrat,DEANE  C.,-0.214000002,0.657000005
81,9,NORTH C,Democrat,DOUGHTON,0.097999997,0.998000026
81,10,NORTH C,Democrat,JONES  H.,-0.021,0.839999974
81,12,NORTH C,Democrat,REDDEN  M.,0.02,0.838
81,98,NORTH D,Republican,BURDICK  U.,0.015,-0.089000002
81,98,NORTH D,Republican,LEMKE  W.,0.143999994,-0.075999998
81,1,OHIO,Republican,ELSTON  C.,0.344999999,-0.565999985
81,2,OHIO,Democrat,WAGNER  E.,-0.240999997,-0.546000004
81,3,OHIO,Democrat,BREEN  E.,-0.264999986,-0.035
81,4,OHIO,Republican,MCCULLOCH,0.351999998,-0.312999994
81,5,OHIO,Republican,CLEVENGER,0.574000001,-0.191
81,6,OHIO,Democrat,POLK  J.,-0.063000001,0.216000006
81,7,OHIO,Republican,BROWN  C.,0.368999988,-0.224000007
81,8,OHIO,Republican,SMITH  F.,1.416000009,-0.268999994
81,9,OHIO,Democrat,BURKE  T.,-0.463,0.228
81,10,OHIO,Republican,JENKINS  T.,0.333999991,-0.273000002
81,11,OHIO,Republican,BREHM  W.,0.287999988,-0.194000006
81,12,OHIO,Republican,VORYS  J.,0.266000003,-0.523999989
81,13,OHIO,Republican,WEICHEL  A.,0.284999996,-0.314999998
81,14,OHIO,Democrat,HUBER  W.,-0.395999998,-0.469999999
81,15,OHIO,Democrat,SECREST  R.,-0.030999999,0.144999996
81,16,OHIO,Democrat,MCSWEENEY,-0.239999995,-0.027000001
81,17,OHIO,Republican,MCGREGOR,0.382999986,-0.335999995
81,18,OHIO,Democrat,HAYS  W.,-0.150999993,-0.005
81,19,OHIO,Democrat,KIRWAN  M.,-0.301999986,-0.026000001
81,20,OHIO,Democrat,FEIGHAN  M.,-0.257999986,-0.050000001
81,21,OHIO,Democrat,CROSSER  R.,-0.307999998,-0.444999993
81,22,OHIO,Republican,BOLTON  F.,0.208000004,-0.597000003
81,99,OHIO,Democrat,YOUNG  S.,-0.112999998,-0.289999992
81,1,OKLAHOM,Democrat,GILMER  W.,-0.093000002,0.898000002
81,2,OKLAHOM,Democrat,STIGLER  W.,-0.165999994,0.460999995
81,3,OKLAHOM,Democrat,ALBERT  C.,-0.224000007,0.730000019
81,4,OKLAHOM,Democrat,STEED  T.,-0.151999995,0.653999984
81,5,OKLAHOM,Democrat,MONRONEY,-0.199000001,0.477999985
81,6,OKLAHOM,Democrat,MORRIS  T.,-0.138999999,0.508000016
81,7,OKLAHOM,Democrat,WICKERSHAM,-0.104999997,0.611000001
81,8,OKLAHOM,Democrat,WILSON  G.,-0.107000001,0.505999982
81,1,OREGON,Republican,NORBLAD  A.,0.184,-0.232999995
81,2,OREGON,Republican,STOCKMAN,0.201000005,0.079999998
81,3,OREGON,Republican,ANGELL  H.,0.067000002,-0.518999994
81,4,OREGON,Republican,ELLSWORTH,0.263000011,-0.194999993
